year,region,attack_type,target_type,weapon_type,incidents,killed,wounded,success_rate
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Private Citizens & Property,Melee,1,0,0,1.0
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,6,23,25,1.0
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Religious Figures/Institutions,Firearms,1,0,0,1.0
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Tourists,Firearms,2,0,0,1.0
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Transportation,Unknown,1,0,0,1.0
2013,Sub-Saharan Africa,Unarmed Assault,Educational Institution,Chemical,1,0,2,1.0
2013,Sub-Saharan Africa,Unarmed Assault,Religious Figures/Institutions,Chemical,1,0,1,1.0
2013,Sub-Saharan Africa,Unarmed Assault,Religious Figures/Institutions,Melee,1,1,0,1.0
2013,Sub-Saharan Africa,Unknown,Business,Unknown,1,2,0,1.0
2013,Sub-Saharan Africa,Unknown,Food or Water Supply,Unknown,1,0,0,1.0
2013,Sub-Saharan Africa,Unknown,Government (Diplomatic),Unknown,3,5,6,1.0
2013,Sub-Saharan Africa,Unknown,Government (General),Unknown,6,3,0,1.0
2013,Sub-Saharan Africa,Unknown,Military,Unknown,43,113,55,0.9302325581395349
2013,Sub-Saharan Africa,Unknown,Police,Unknown,1,0,0,1.0
2013,Sub-Saharan Africa,Unknown,Private Citizens & Property,Unknown,10,44,50,1.0
2013,Sub-Saharan Africa,Unknown,Terrorists/Non-State Militia,Unknown,1,4,0,1.0
2013,Sub-Saharan Africa,Unknown,Transportation,Unknown,1,13,0,1.0
2013,Western Europe,Armed Assault,Business,Incendiary,1,0,1,1.0
2013,Western Europe,Armed Assault,Educational Institution,Incendiary,3,0,2,0.3333333333333333
2013,Western Europe,Armed Assault,Journalists & Media,Firearms,2,0,1,0.5
2013,Western Europe,Armed Assault,Military,Melee,2,1,1,1.0
2013,Western Europe,Armed Assault,Police,Firearms,4,0,3,1.0
2013,Western Europe,Armed Assault,Police,Incendiary,1,0,0,1.0
2013,Western Europe,Armed Assault,Police,Melee,1,0,56,1.0
2013,Western Europe,Armed Assault,Private Citizens & Property,Firearms,3,2,1,1.0
2013,Western Europe,Armed Assault,Private Citizens & Property,Incendiary,8,0,1,0.375
2013,Western Europe,Armed Assault,Private Citizens & Property,Melee,2,2,0,1.0
2013,Western Europe,Armed Assault,Religious Figures/Institutions,Incendiary,1,0,0,0.0
2013,Western Europe,Armed Assault,Terrorists/Non-State Militia,Firearms,1,0,1,1.0
2013,Western Europe,Armed Assault,Violent Political Party,Firearms,1,2,1,1.0
2013,Western Europe,Assassination,Government (Diplomatic),Firearms,1,0,0,0.0
2013,Western Europe,Assassination,Government (General),Explosives,1,0,0,0.0
2013,Western Europe,Assassination,Police,Explosives,1,0,0,0.0
2013,Western Europe,Assassination,Private Citizens & Property,Firearms,1,0,0,0.0
2013,Western Europe,Bombing/Explosion,Business,Explosives,14,0,2,0.5714285714285714
2013,Western Europe,Bombing/Explosion,Educational Institution,Explosives,5,0,1,0.2
2013,Western Europe,Bombing/Explosion,Government (General),Explosives,17,0,2,0.7647058823529411
2013,Western Europe,Bombing/Explosion,Journalists & Media,Explosives,1,0,0,0.0
2013,Western Europe,Bombing/Explosion,Police,Explosives,25,0,1,0.44
2013,Western Europe,Bombing/Explosion,Private Citizens & Property,Explosives,61,0,4,0.4262295081967213
2013,Western Europe,Bombing/Explosion,Religious Figures/Institutions,Explosives,11,0,0,0.5454545454545454
2013,Western Europe,Bombing/Explosion,Transportation,Explosives,1,0,0,0.0
2013,Western Europe,Bombing/Explosion,Unknown,Explosives,18,0,0,0.05555555555555555
2013,Western Europe,Bombing/Explosion,Utilities,Explosives,1,0,0,0.0
2013,Western Europe,Bombing/Explosion,Violent Political Party,Explosives,3,0,0,1.0
2013,Western Europe,Facility/Infrastructure Attack,Business,Firearms,1,0,2,1.0
2013,Western Europe,Facility/Infrastructure Attack,Business,Incendiary,11,0,2,1.0
2013,Western Europe,Facility/Infrastructure Attack,Government (Diplomatic),Incendiary,1,0,0,1.0
2013,Western Europe,Facility/Infrastructure Attack,Government (General),Incendiary,6,0,0,1.0
2013,Western Europe,Facility/Infrastructure Attack,Journalists & Media,Incendiary,5,0,0,1.0
2013,Western Europe,Facility/Infrastructure Attack,Police,Incendiary,7,0,0,1.0
2013,Western Europe,Facility/Infrastructure Attack,Private Citizens & Property,Firearms,1,0,0,1.0
2013,Western Europe,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,20,0,0,0.9
2013,Western Europe,Facility/Infrastructure Attack,Private Citizens & Property,Other,1,0,0,1.0
2013,Western Europe,Facility/Infrastructure Attack,Religious Figures/Institutions,Incendiary,6,0,0,0.6666666666666666
2013,Western Europe,Facility/Infrastructure Attack,Religious Figures/Institutions,Melee,1,0,0,0.0
2013,Western Europe,Facility/Infrastructure Attack,Telecommunication,Incendiary,1,0,0,1.0
2013,Western Europe,Hijacking,Business,Explosives,1,0,0,1.0
2013,Western Europe,Hijacking,Police,Unknown,1,0,0,1.0
2013,Western Europe,Hostage Taking (Barricade Incident),Police,Melee,1,0,2,1.0
2013,Western Europe,Hostage Taking (Kidnapping),Private Citizens & Property,Melee,1,0,1,1.0
2013,Western Europe,Unarmed Assault,Business,Melee,1,0,0,1.0
2013,Western Europe,Unarmed Assault,Journalists & Media,Other,2,0,0,0.0
2013,Western Europe,Unknown,Journalists & Media,Unknown,1,0,0,1.0
2013,Western Europe,Unknown,Private Citizens & Property,Unknown,1,0,0,0.0
2014,Australasia & Oceania,Armed Assault,Police,Melee,1,1,2,1.0
2014,Australasia & Oceania,Armed Assault,Religious Figures/Institutions,Firearms,1,0,1,1.0
2014,Australasia & Oceania,Facility/Infrastructure Attack,Business,Incendiary,2,0,0,1.0
2014,Australasia & Oceania,Facility/Infrastructure Attack,Police,Incendiary,2,0,0,1.0
2014,Australasia & Oceania,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,2,0,0,1.0
2014,Australasia & Oceania,Hostage Taking (Barricade Incident),Business,Firearms,1,3,4,1.0
2014,Central America & Caribbean,Armed Assault,Government (General),Firearms,1,0,1,0.0
2014,Central America & Caribbean,Armed Assault,Violent Political Party,Firearms,2,5,28,1.0
2014,Central America & Caribbean,Assassination,Government (General),Firearms,1,0,1,0.0
2014,Central America & Caribbean,Facility/Infrastructure Attack,Transportation,Incendiary,1,0,35,1.0
2014,Central Asia,Armed Assault,Government (General),Explosives,1,1,2,1.0
2014,Central Asia,Armed Assault,Military,Firearms,1,3,2,1.0
2014,Central Asia,Assassination,Private Citizens & Property,Explosives,1,1,1,1.0
2014,Central Asia,Bombing/Explosion,Government (General),Explosives,1,0,0,1.0
2014,Central Asia,Bombing/Explosion,Private Citizens & Property,Explosives,1,0,0,1.0
2014,Central Asia,Bombing/Explosion,Unknown,Explosives,1,0,0,0.0
2014,Central Asia,Facility/Infrastructure Attack,Religious Figures/Institutions,Incendiary,1,0,1,1.0
2014,Central Asia,Hostage Taking (Kidnapping),Government (General),Melee,1,0,1,0.0
2014,Central Asia,Unknown,Religious Figures/Institutions,Unknown,1,0,0,1.0
2014,East Asia,Armed Assault,Business,Melee,1,2,5,1.0
2014,East Asia,Armed Assault,Government (General),Melee,2,51,7,1.0
2014,East Asia,Armed Assault,Journalists & Media,Melee,1,0,1,1.0
2014,East Asia,Armed Assault,Police,Explosives,1,22,24,1.0
2014,East Asia,Armed Assault,Police,Incendiary,1,5,0,1.0
2014,East Asia,Armed Assault,Police,Melee,1,2,0,1.0
2014,East Asia,Armed Assault,Private Citizens & Property,Explosives,1,15,14,1.0
2014,East Asia,Armed Assault,Private Citizens & Property,Melee,3,53,9,1.0
2014,East Asia,Armed Assault,Transportation,Incendiary,1,1,19,1.0
2014,East Asia,Armed Assault,Transportation,Melee,2,33,150,1.0
2014,East Asia,Assassination,Religious Figures/Institutions,Melee,1,1,0,1.0
2014,East Asia,Bombing/Explosion,Airports & Aircraft,Explosives,1,0,1,1.0
2014,East Asia,Bombing/Explosion,Business,Explosives,8,27,23,0.875
2014,East Asia,Bombing/Explosion,Police,Explosives,13,58,38,0.7692307692307693
2014,East Asia,Bombing/Explosion,Private Citizens & Property,Explosives,3,48,108,1.0
2014,East Asia,Bombing/Explosion,Transportation,Explosives,1,3,79,1.0
2014,East Asia,Unarmed Assault,Government (General),"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",1,0,0,0.0
2014,East Asia,Unknown,Government (General),Unknown,1,1,0,1.0
2014,Eastern Europe,Armed Assault,Airports & Aircraft,Explosives,1,40,0,1.0
2014,Eastern Europe,Armed Assault,Airports & Aircraft,Firearms,1,0,0,1.0
2014,Eastern Europe,Armed Assault,Business,Firearms,5,10,21,1.0
2014,Eastern Europe,Armed Assault,Educational Institution,Explosives,1,9,9,1.0
2014,Eastern Europe,Armed Assault,Government (Diplomatic),Explosives,1,0,0,1.0
2014,Eastern Europe,Armed Assault,Government (Diplomatic),Firearms,3,0,0,0.3333333333333333
2014,Eastern Europe,Armed Assault,Government (General),Explosives,2,0,0,1.0
2014,Eastern Europe,Armed Assault,Government (General),Firearms,4,4,4,0.75
2014,Eastern Europe,Armed Assault,Journalists & Media,Explosives,2,9,9,1.0
2014,Eastern Europe,Armed Assault,Military,Explosives,76,253,137,0.9868421052631579
2014,Eastern Europe,Armed Assault,Military,Firearms,124,152,167,0.6290322580645161
2014,Eastern Europe,Armed Assault,Other,Firearms,1,0,0,1.0
2014,Eastern Europe,Armed Assault,Police,Explosives,2,10,10,1.0
2014,Eastern Europe,Armed Assault,Police,Firearms,22,24,54,0.9545454545454546
2014,Eastern Europe,Armed Assault,Private Citizens & Property,Explosives,2,0,0,1.0
2014,Eastern Europe,Armed Assault,Private Citizens & Property,Firearms,14,80,15,0.8571428571428571
2014,Eastern Europe,Armed Assault,Religious Figures/Institutions,Firearms,3,3,9,1.0
2014,Eastern Europe,Armed Assault,Terrorists/Non-State Militia,Explosives,1,1,9,1.0
2014,Eastern Europe,Armed Assault,Transportation,Firearms,1,1,0,1.0
2014,Eastern Europe,Armed Assault,Utilities,Explosives,2,0,0,1.0
2014,Eastern Europe,Assassination,Government (General),Firearms,4,4,1,0.75
2014,Eastern Europe,Assassination,Journalists & Media,Explosives,1,2,1,1.0
2014,Eastern Europe,Assassination,Journalists & Media,Firearms,1,1,2,1.0
2014,Eastern Europe,Assassination,Journalists & Media,Melee,1,1,0,1.0
2014,Eastern Europe,Assassination,Police,Melee,1,1,0,1.0
2014,Eastern Europe,Assassination,Private Citizens & Property,Explosives,1,0,1,0.0
2014,Eastern Europe,Assassination,Private Citizens & Property,Firearms,2,1,1,0.5
2014,Eastern Europe,Assassination,Private Citizens & Property,Melee,1,0,1,0.0
2014,Eastern Europe,Assassination,Religious Figures/Institutions,Melee,1,0,1,0.0
2014,Eastern Europe,Assassination,Religious Figures/Institutions,Unknown,1,0,1,0.0
2014,Eastern Europe,Assassination,Terrorists/Non-State Militia,Firearms,1,1,0,1.0
2014,Eastern Europe,Bombing/Explosion,Airports & Aircraft,Explosives,1,298,0,1.0
2014,Eastern Europe,Bombing/Explosion,Business,Explosives,29,5,30,0.9655172413793104
2014,Eastern Europe,Bombing/Explosion,Educational Institution,Explosives,5,6,15,0.8
2014,Eastern Europe,Bombing/Explosion,Food or Water Supply,Explosives,2,0,2,1.0
2014,Eastern Europe,Bombing/Explosion,Government (Diplomatic),Explosives,2,0,0,1.0
2014,Eastern Europe,Bombing/Explosion,Government (General),Explosives,12,5,11,0.8333333333333334
2014,Eastern Europe,Bombing/Explosion,Military,Explosives,236,285,433,0.9957627118644068
2014,Eastern Europe,Bombing/Explosion,NGO,Explosives,1,1,0,1.0
2014,Eastern Europe,Bombing/Explosion,Police,Explosives,15,8,38,0.9333333333333333
2014,Eastern Europe,Bombing/Explosion,Private Citizens & Property,Explosives,93,112,202,0.989247311827957
2014,Eastern Europe,Bombing/Explosion,Religious Figures/Institutions,Explosives,3,4,0,0.6666666666666666
2014,Eastern Europe,Bombing/Explosion,Telecommunication,Explosives,1,0,0,1.0
2014,Eastern Europe,Bombing/Explosion,Terrorists/Non-State Militia,Explosives,3,1,14,1.0
2014,Eastern Europe,Bombing/Explosion,Transportation,Explosives,32,8,9,0.96875
2014,Eastern Europe,Bombing/Explosion,Unknown,Explosives,11,9,0,0.5454545454545454
2014,Eastern Europe,Bombing/Explosion,Utilities,Explosives,6,0,0,1.0
2014,Eastern Europe,Facility/Infrastructure Attack,Business,Firearms,4,0,0,1.0
2014,Eastern Europe,Facility/Infrastructure Attack,Business,Incendiary,2,0,1,1.0
2014,Eastern Europe,Facility/Infrastructure Attack,Food or Water Supply,Firearms,1,0,0,1.0
2014,Eastern Europe,Facility/Infrastructure Attack,Government (General),Firearms,8,1,1,0.5
2014,Eastern Europe,Facility/Infrastructure Attack,Government (General),Incendiary,1,0,0,1.0
2014,Eastern Europe,Facility/Infrastructure Attack,Government (General),Unknown,13,0,0,1.0
2014,Eastern Europe,Facility/Infrastructure Attack,Journalists & Media,Firearms,2,0,0,0.0
2014,Eastern Europe,Facility/Infrastructure Attack,Journalists & Media,Incendiary,5,0,0,1.0
2014,Eastern Europe,Facility/Infrastructure Attack,Journalists & Media,Unknown,3,0,0,0.6666666666666666
2014,Eastern Europe,Facility/Infrastructure Attack,Military,Firearms,1,3,13,1.0
2014,Eastern Europe,Facility/Infrastructure Attack,Military,Unknown,1,0,0,1.0
2014,Eastern Europe,Facility/Infrastructure Attack,NGO,Incendiary,1,0,0,1.0
2014,Eastern Europe,Facility/Infrastructure Attack,Police,Firearms,5,0,3,0.8
2014,Eastern Europe,Facility/Infrastructure Attack,Police,Incendiary,2,0,0,1.0
2014,Eastern Europe,Facility/Infrastructure Attack,Police,Melee,1,0,0,1.0
2014,Eastern Europe,Facility/Infrastructure Attack,Police,Unknown,1,0,0,1.0
2014,Eastern Europe,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,8,0,0,0.625
2014,Eastern Europe,Facility/Infrastructure Attack,Religious Figures/Institutions,Incendiary,1,0,0,1.0
2014,Eastern Europe,Facility/Infrastructure Attack,Telecommunication,Unknown,1,0,0,1.0
2014,Eastern Europe,Facility/Infrastructure Attack,Transportation,Incendiary,1,0,0,1.0
2014,Eastern Europe,Facility/Infrastructure Attack,Transportation,Unknown,2,0,0,1.0
2014,Eastern Europe,Facility/Infrastructure Attack,Utilities,Firearms,1,0,0,1.0
2014,Eastern Europe,Facility/Infrastructure Attack,Utilities,Unknown,4,0,0,1.0
2014,Eastern Europe,Hijacking,Airports & Aircraft,Fake Weapons,1,0,0,0.0
2014,Eastern Europe,Hostage Taking (Barricade Incident),Business,Firearms,2,0,0,1.0
2014,Eastern Europe,Hostage Taking (Barricade Incident),Government (General),Explosives,1,0,0,1.0
2014,Eastern Europe,Hostage Taking (Barricade Incident),Government (General),Firearms,1,0,0,1.0
2014,Eastern Europe,Hostage Taking (Barricade Incident),Government (General),Unknown,1,0,0,1.0
2014,Eastern Europe,Hostage Taking (Barricade Incident),Police,Firearms,2,1,2,1.0
2014,Eastern Europe,Hostage Taking (Kidnapping),Business,Firearms,1,0,0,1.0
2014,Eastern Europe,Hostage Taking (Kidnapping),Business,Unknown,2,0,1,1.0
2014,Eastern Europe,Hostage Taking (Kidnapping),Government (Diplomatic),Firearms,3,0,0,1.0
2014,Eastern Europe,Hostage Taking (Kidnapping),Government (Diplomatic),Unknown,1,1,0,1.0
2014,Eastern Europe,Hostage Taking (Kidnapping),Government (General),Explosives,1,0,0,1.0
2014,Eastern Europe,Hostage Taking (Kidnapping),Government (General),Firearms,2,0,1,1.0
2014,Eastern Europe,Hostage Taking (Kidnapping),Government (General),Melee,3,1,0,1.0
2014,Eastern Europe,Hostage Taking (Kidnapping),Government (General),Unknown,8,0,7,1.0
2014,Eastern Europe,Hostage Taking (Kidnapping),Journalists & Media,Explosives,1,0,0,1.0
2014,Eastern Europe,Hostage Taking (Kidnapping),Journalists & Media,Firearms,8,0,2,1.0
2014,Eastern Europe,Hostage Taking (Kidnapping),Journalists & Media,Melee,2,0,3,1.0
2014,Eastern Europe,Hostage Taking (Kidnapping),Journalists & Media,Unknown,9,0,3,1.0
2014,Eastern Europe,Hostage Taking (Kidnapping),Military,Explosives,1,0,0,1.0
2014,Eastern Europe,Hostage Taking (Kidnapping),Military,Firearms,2,0,0,1.0
2014,Eastern Europe,Hostage Taking (Kidnapping),Military,Unknown,10,0,9,1.0
2014,Eastern Europe,Hostage Taking (Kidnapping),NGO,Firearms,1,0,1,1.0
2014,Eastern Europe,Hostage Taking (Kidnapping),Police,Firearms,6,0,1,1.0
2014,Eastern Europe,Hostage Taking (Kidnapping),Police,Melee,1,0,1,1.0
2014,Eastern Europe,Hostage Taking (Kidnapping),Police,Unknown,4,0,0,1.0
2014,Eastern Europe,Hostage Taking (Kidnapping),Private Citizens & Property,Firearms,9,1,3,0.8888888888888888
2014,Eastern Europe,Hostage Taking (Kidnapping),Private Citizens & Property,Melee,4,1,27,1.0
2014,Eastern Europe,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,8,0,4,1.0
2014,Eastern Europe,Hostage Taking (Kidnapping),Religious Figures/Institutions,Firearms,1,0,0,1.0
2014,Eastern Europe,Hostage Taking (Kidnapping),Religious Figures/Institutions,Unknown,3,1,1,1.0
2014,Eastern Europe,Hostage Taking (Kidnapping),Terrorists/Non-State Militia,Firearms,2,13,14,1.0
2014,Eastern Europe,Unarmed Assault,Business,Melee,1,0,0,1.0
2014,Eastern Europe,Unarmed Assault,Government (General),Chemical,2,0,0,0.0
2014,Eastern Europe,Unarmed Assault,Government (General),Melee,1,0,0,0.0
2014,Eastern Europe,Unarmed Assault,Journalists & Media,Melee,1,0,1,1.0
2014,Eastern Europe,Unarmed Assault,Private Citizens & Property,Incendiary,1,0,1,1.0
2014,Eastern Europe,Unarmed Assault,Private Citizens & Property,Melee,1,0,1,1.0
2014,Eastern Europe,Unarmed Assault,Private Citizens & Property,Other,1,3,0,1.0
2014,Eastern Europe,Unknown,Military,Unknown,44,89,18,0.6590909090909091
2014,Eastern Europe,Unknown,Police,Unknown,2,2,1,1.0
2014,Eastern Europe,Unknown,Private Citizens & Property,Unknown,3,1,2,1.0
2014,Middle East & North Africa,Armed Assault,Airports & Aircraft,Explosives,1,6,25,1.0
2014,Middle East & North Africa,Armed Assault,Airports & Aircraft,Firearms,2,0,0,1.0
2014,Middle East & North Africa,Armed Assault,Business,Explosives,2,40,0,1.0
2014,Middle East & North Africa,Armed Assault,Business,Firearms,24,65,43,0.9166666666666666
2014,Middle East & North Africa,Armed Assault,Business,Incendiary,2,9,8,1.0
2014,Middle East & North Africa,Armed Assault,Business,Melee,1,0,1,1.0
2014,Middle East & North Africa,Armed Assault,Educational Institution,Explosives,1,0,0,1.0
2014,Middle East & North Africa,Armed Assault,Educational Institution,Firearms,13,11,11,0.9230769230769231
2014,Middle East & North Africa,Armed Assault,Educational Institution,Incendiary,1,0,0,1.0
2014,Middle East & North Africa,Armed Assault,Educational Institution,Melee,1,1,0,1.0
2014,Middle East & North Africa,Armed Assault,Food or Water Supply,Firearms,2,6,0,1.0
2014,Middle East & North Africa,Armed Assault,Government (Diplomatic),Firearms,8,4,3,0.875
2014,Middle East & North Africa,Armed Assault,Government (General),Explosives,5,8,3,1.0
2014,Middle East & North Africa,Armed Assault,Government (General),Firearms,110,129,87,0.990909090909091
2014,Middle East & North Africa,Armed Assault,Journalists & Media,Explosives,1,0,0,1.0
2014,Middle East & North Africa,Armed Assault,Journalists & Media,Firearms,4,1,2,1.0
2014,Middle East & North Africa,Armed Assault,Military,Explosives,38,382,156,0.9473684210526315
